year,month,day,time,magnitude,injuries,fatalities,loss,crop loss (millions $),latitude,longitude,elat,elon,path length (miles),width (yards)
1951,6,6,20:50:00,2,0,0,5,0,34.43,-100.2,34.43,-100.13,3.6,1760
1951,6,6,21:30:00,0,0,0,2,0,34.83,-99.47,0,0,0.2,33
1951,6,6,22:00:00,1,0,0,3,0,37.68,-97.12,0,0,0.1,10
1951,6,6,23:50:00,2,0,0,3,0,34.7,-97.7,34.73,-97.65,3.8,450
1951,6,7,17:00:00,2,0,0,4,0,34.5,-99,0,0,0.5,100
1951,6,7,18:15:00,1,1,0,4,0,36.45,-95.75,36.48,-95.65,5.7,33
1951,6,7,22:55:00,2,1,0,1,0,35.57,-95.27,0,0,0.1,10
1951,6,8,9:00:00,2,2,0,3,0,34.97,-86.43,0,0,0.1,100
1951,6,8,13:30:00,1,0,0,2,0,38.42,-95.62,0,0,0.8,600
1951,6,8,17:00:00,2,0,0,3,0,38.88,-95.35,0,0,0.1,10
1951,6,8,17:45:00,1,0,0,3,0,37.93,-91.88,0,0,0.1,10
1951,6,8,18:30:00,3,0,0,5,0,35.38,-98.8,35.33,-98.62,10.9,173
1951,6,8,19:14:00,1,0,0,4,0,36.67,-97.33,0,0,0.3,200
1951,6,8,19:15:00,1,0,0,3,0,34.37,-98.72,0,0,0.1,10
1951,6,9,5:30:00,0,0,0,3,0,32.9,-90.72,0,0,2,10
1951,6,9,17:00:00,1,0,0,4,0,36,-78.33,36.03,-78.28,3.8,30
1951,6,13,15:05:00,2,12,0,5,0,37.55,-77.48,37.6,-77.43,4.1,350
1951,6,13,15:30:00,1,0,0,4,0,34.4,-77.53,0,0,1,20
1951,6,14,11:30:00,0,0,0,0,0,46.77,-100.45,0,0,0.1,10
1951,6,14,21:00:00,1,0,0,3,0,39,-104.25,0,0,0.1,10
1951,6,15,19:15:00,0,0,0,1,0,39.07,-95.82,0,0,0.5,100
1951,6,15,22:20:00,1,6,0,5,0,32.45,-100.02,32.45,-99.93,4.9,20
1951,6,16,0:30:00,2,0,0,4,0,32.45,-97.42,32.45,-97.17,14.5,20
1951,6,17,15:00:00,0,0,0,3,0,38,-101.78,0,0,0.1,10
1951,6,17,22:00:00,0,0,0,0,0,39.07,-100.23,0,0,0.7,10
1951,6,17,22:30:00,0,0,0,0,0,39.07,-100.3,0,0,0.1,10
1951,6,17,23:00:00,0,0,0,3,0,38.62,-95.08,0,0,0.1,10
1951,6,18,18:00:00,2,0,0,2,0,38.15,-103.97,38.18,-103.42,29.9,10
1951,6,19,16:00:00,1,0,0,0,0,43.38,-96.25,0,0,0.5,17
1951,6,19,17:30:00,4,20,1,6,0,44.88,-94.37,45.22,-93.35,52.6,330
1951,6,19,17:45:00,1,0,0,3,0,42.95,-103.88,42.98,-103.78,4.7,110
1951,6,19,18:00:00,0,0,0,3,0,37.1,-99.1,0,0,0.1,10
1951,6,19,20:50:00,2,0,0,4,0,43.62,-88.5,0,0,1,467
1951,6,20,22:00:00,2,0,0,4,0,38.47,-101.37,38.48,-100.47,48.6,10
1951,6,20,22:00:00,1,0,0,0,0,39.28,-100.95,0,0,0.1,10
1951,6,20,23:20:00,1,0,0,5,0,36.3,-98.18,0,0,0.1,10
1951,6,21,1:00:00,1,0,0,0,0,39.37,-98.88,39.4,-98.47,22.2,10
1951,6,21,17:00:00,1,0,0,3,0,36.63,-102.78,36.67,-102.72,4.3,10
1951,6,21,19:50:00,3,4,0,6,0,41.12,-86.48,41.12,-86.35,5.4,1760
1951,6,21,23:00:00,2,0,0,0,0,38.53,-99.32,0,0,0.1,10
1951,6,22,2:00:00,0,0,0,2,0,37.83,-96.3,0,0,0.1,10
1951,6,22,15:30:00,2,0,0,6,0,41.42,-81.85,0,0,1,100
1951,6,23,22:00:00,2,5,1,4,0,37.18,-101.35,0,0,0.1,10
1951,6,23,22:00:00,1,0,1,4,0,37.12,-101.62,0,0,0.1,10
1951,6,24,14:00:00,1,0,0,4,0,33.32,-81.13,0,0,0.1,10
1951,6,25,15:00:00,2,0,0,5,0,43.57,-94.77,43.6,-94.48,14.2,10
1951,6,25,15:30:00,2,1,0,0,0,41.1,-103.05,41.22,-102.92,10.4,57
1951,6,25,17:07:00,2,8,0,0,0,43.22,-93.8,0,0,0.8,500
1951,6,25,17:45:00,1,1,0,0,0,40.85,-102.5,40.58,-102.33,20.2,10
1951,6,26,14:45:00,1,1,0,0,0,39.13,-81.7,39.13,-81.7,0.1,250
1951,6,26,18:00:00,1,0,0,4,0,43.67,-84.33,0,0,0.1,10
1951,6,27,0:10:00,4,100,5,6,0,39.03,-99.88,0,0,0.8,300
1951,6,27,1:00:00,1,0,0,3,0,38.87,-99.37,0,0,0.1,10
1951,6,27,6:00:00,1,0,0,6,0,39.5,-84.58,39.53,-84.5,4.7,10
1951,6,27,15:00:00,1,0,0,3,0,37.12,-76.53,0,0,0.1,10
1951,6,27,19:30:00,3,35,0,6,0,39.95,-89.17,39.95,-88.98,9.6,300
1951,6,27,20:45:00,3,15,1,6,0,40.27,-89.47,40.27,-89.12,18.2,200
1951,6,27,22:04:00,2,0,0,3,0,40.58,-79.25,40.87,-79.18,19.7,10
1951,7,2,0:15:00,2,0,0,5,0,34.18,-102.12,0,0,1,20
1951,7,3,20:00:00,2,0,0,4,0,43.48,-90.23,0,0,0.5,50
1951,7,4,1:00:00,2,1,0,5,0,37.15,-94.47,0,0,0.1,100
1951,7,4,21:00:00,0,0,0,3,0,37.58,-99.6,0,0,0.1,10
1951,7,6,11:00:00,1,0,0,4,0,33.92,-78.23,0,0,0.1,10
1951,7,7,17:30:00,0,0,0,4,0,40.85,-101.55,40.88,-101.45,5.1,10
1951,7,7,18:00:00,2,0,0,3,0,39.25,-99.57,0,0,0.1,10
1951,7,8,20:00:00,2,1,0,0,0,45.37,-96.83,0,0,0.1,10
1951,7,8,20:15:00,2,0,0,4,0,39.22,-94.02,39.25,-94.02,2.3,100
1951,7,9,1:00:00,2,0,0,5,0,40.48,-86.12,0,0,1,1760
1951,7,9,23:45:00,1,0,0,2,0,36.55,-91.7,0,0,2,440
1951,7,13,20:00:00,0,0,0,0,0,41.23,-102.58,0,0,0.1,10
1951,7,15,16:20:00,2,0,0,2,0,34.8,-94.8,0,0,0.1,100
1951,7,15,16:20:00,0,0,0,0,0,34.8,-94.8,0,0,0.1,100
1951,7,15,16:20:00,0,0,0,0,0,34.8,-94.8,0,0,0.1,100
1951,7,17,17:45:00,1,2,0,0,0,43.18,-95.87,0,0,0.1,10
1951,7,20,18:15:00,2,4,0,0,0,44.9,-96.08,0,0,1,10
1951,7,20,21:00:00,3,40,5,7,0,44.93,-93.5,44.88,-93.27,11.6,10
1951,7,21,11:00:00,0,0,0,2,0,41.8,-76.47,0,0,0.1,10
1951,7,21,22:00:00,2,0,0,4,0,42.15,-83.55,0,0,0.5,217
1951,7,22,0:50:00,2,0,0,3,0,39.48,-97.58,39.4,-97.48,7.7,10
1951,7,22,15:20:00,2,0,0,3,0,27.73,-82.43,0,0,0.1,10
1951,7,27,15:30:00,1,0,0,3,0,36.13,-99.8,0,0,0.1,10
1951,8,6,15:00:00,0,0,0,1,0,37.55,-99.63,0,0,0.1,10
1951,8,7,17:00:00,1,0,0,3,0,37.05,-101.77,0,0,0.1,10
1951,8,7,21:30:00,0,0,0,0,0,38.75,-99.83,0,0,0.1,10
1951,8,8,15:00:00,1,0,0,4,0,41.75,-103.25,41.77,-103.2,0.1,440
1951,8,9,11:00:00,2,0,0,4,0,35.75,-81.33,0,0,0.5,100
1951,8,10,13:57:00,1,2,0,4,0,35.8,-97.2,35.88,-97.17,5.9,200
1951,8,10,15:30:00,0,0,0,1,0,36.67,-103.95,36.78,-103.78,12.2,30
1951,8,10,18:30:00,1,0,0,4,0,39.87,-101.67,39.87,-101.62,2.3,250
1951,8,13,2:30:00,1,0,0,4,0,38.23,-97.77,0,0,0.1,10
1951,8,13,2:30:00,1,0,0,4,0,38.23,-97.77,0,0,0.1,10
1951,8,14,15:00:00,1,0,0,2,0,46.38,-102.25,0,0,0.1,10
1951,8,15,14:00:00,1,0,0,5,0,42.67,-84.83,42.7,-84.78,2.3,100
1951,8,15,14:00:00,1,0,0,4,0,43.18,-83.22,0,0,0.2,300
1951,8,15,14:30:00,2,0,0,5,0,42.9,-84.88,43,-84.33,28.5,333
1951,8,20,15:30:00,2,0,0,4,0,41.87,-72.25,0,0,0.1,50
1951,8,21,14:00:00,2,0,0,3,0,42.7,-71.13,42.77,-70.97,9.3,100
1951,8,21,14:00:00,2,0,0,3,0,42.83,-71.13,42.9,-71.07,4.9,67
1951,8,21,16:15:00,2,9,0,5,0,41.62,-73.42,41.8,-72.6,43.9,100
1951,8,21,16:30:00,3,8,0,5,0,41.58,-72.5,0,0,0.1,10
1951,8,22,15:00:00,1,0,0,4,0,30.25,-93.42,0,0,0.5,33
1951,8,23,21:30:00,0,0,0,2,0,38.58,-99.57,0,0,0.1,10
1951,8,24,7:30:00,0,0,0,3,0,38.67,-95.17,0,0,0.1,10
1951,8,24,17:30:00,2,0,0,4,0,39.78,-100.92,39.8,-100.85,3.3,100
1951,8,26,23:59:00,1,0,0,0,0,42.85,-95.95,42.92,-95.87,5.6,140
1951,8,31,15:50:00,1,0,0,3,0,36.73,-98.67,0,0,0.5,440
1951,8,31,16:20:00,1,0,0,4,0,38.67,-97.67,0,0,0.1,10
1951,8,31,16:20:00,1,0,0,4,0,38.67,-96.95,0,0,0.1,10
1951,9,2,16:15:00,1,0,0,4,0,31.92,-92.73,0,0,0.5,100
1951,9,9,9:15:00,2,0,0,0,0,33.5,-88.43,0,0,0.1,100
1951,9,9,16:20:00,2,0,0,3,0,36.62,-95.02,0,0,2,67
1951,9,12,11:30:00,3,1,0,5,0,44.63,-92.08,44.92,-91.75,24.4,200
1951,9,23,21:30:00,0,0,0,2,0,38.62,-99.52,0,0,0.8,100
1951,9,26,15:45:00,4,3,6,5,0,44.33,-89.3,44.47,-88.78,26.4,100
1951,9,26,16:30:00,4,9,1,5,0,43.47,-89.25,43.53,-89.08,9,100
1951,9,26,21:00:00,2,3,1,0,0,43.78,-85.87,43.78,-85.8,2.3,440
1951,9,27,10:30:00,2,0,0,4,0,29.87,-90.13,0,0,1,20
1951,10,21,20:30:00,1,0,0,3,0,36.53,-97.07,0,0,2,880
1951,10,23,3:00:00,2,4,0,0,0,35,-93.5,0,0,0.1,10
1951,11,1,6:40:00,1,0,0,3,0,37.22,-76.52,0,0,0.1,230
1951,11,1,7:00:00,1,0,0,4,0,30.08,-89.8,0,0,0.3,100
1951,11,13,13:15:00,2,0,0,4,0,40.2,-89.72,40.6,-88.98,47.4,50
1951,11,13,13:30:00,3,1,0,4,0,36.62,-89.75,0,0,1,27
1951,11,13,14:50:00,2,7,0,5,0,37.9,-89.53,37.97,-89.43,7.1,250
1951,11,13,16:00:00,2,0,0,5,0,41.6,-87.33,0,0,0.3,400
1951,11,13,17:50:00,3,11,1,5,0,37.02,-88.33,0,0,2,10
1951,11,14,22:00:00,2,0,0,4,0,35.22,-87.03,0,0,0.2,10
1951,11,15,15:00:00,2,2,0,3,0,34.2,-86.7,0,0,0.1,150
1951,11,15,20:00:00,2,6,0,3,0,34.83,-87.8,0,0,1.5,177
1951,11,16,1:00:00,2,1,0,3,0,34.08,-86.52,0,0,1.5,10
1951,11,16,6:55:00,1,0,0,3,0,31.53,-84.17,0,0,0.5,100
1951,12,4,11:25:00,1,0,0,3,0,28.12,-82.03,0,0,0.1,27
1951,12,6,17:40:00,1,0,0,1,0,44.18,-123.23,0,0,0.3,50
1951,12,6,18:00:00,3,1,1,5,0,41.33,-89.18,41.65,-89.12,21.9,150
1951,12,8,17:30:00,0,0,0,3,0,32.17,-90.8,0,0,0.5,350
1951,12,18,13:30:00,1,0,0,3,0,30.35,-81.75,0,0,0.5,33
1951,12,18,17:00:00,2,0,0,0,0,41.37,-70.53,0,0,0.1,10
1951,12,18,17:45:00,2,0,0,4,0,27.75,-81.8,0,0,0.1,150
1951,12,18,18:00:00,1,0,0,3,0,27.77,-82.63,0,0,2.8,100
1951,12,18,18:30:00,2,0,0,2,0,27.78,-81.53,0,0,0.1,10
1951,12,20,15:15:00,1,0,0,4,0,33.13,-89.05,0,0,2,900
1952,1,17,19:34:00,2,0,0,5,0,41.6,-80.3,0,0,0.5,400
1952,1,22,7:00:00,2,8,0,5,0,31.27,-84.02,31.33,-83.9,8.7,350
1952,1,22,9:00:00,1,0,0,3,0,32.92,-85.97,0,0,0.1,10
1952,1,26,15:30:00,1,0,0,4,0,34.42,-91.4,0,0,0.1,10
1952,1,26,16:00:00,1,0,0,4,0,34.48,-91.55,0,0,0.1,10
1952,1,28,3:40:00,1,0,0,4,0,33.03,-83.97,33.03,-83.9,3.8,400
1952,1,28,5:30:00,1,3,0,4,0,30.47,-85.25,0,0,0.5,17
1952,1,28,6:00:00,1,1,0,4,0,31.58,-84.17,0,0,2,100
1952,1,28,6:30:00,2,0,0,4,0,31.52,-83.78,0,0,1,100
1952,1,28,6:45:00,2,0,0,4,0,30.5,-84.23,0,0,1.5,33
1952,1,28,7:10:00,1,2,0,5,0,31.47,-83.5,0,0,0.1,400
1952,1,28,7:30:00,1,1,0,3,0,32.58,-82.33,0,0,0.1,33
1952,2,1,15:00:00,2,0,0,4,0,30.08,-93.77,0,0,1,67
1952,2,13,4:00:00,0,0,0,4,0,32.98,-94,0,0,1,133
1952,2,13,16:30:00,2,5,0,0,0,35.95,-90.15,0,0,0.3,10
1952,2,13,17:00:00,2,0,0,4,0,36,-88.12,0,0,0.3,300
1952,2,13,17:10:00,2,0,0,3,0,36.07,-89.93,36.15,-89.87,6.8,100
1952,2,13,19:30:00,0,0,0,0,0,32.77,-89.1,0,0,0.1,10
1952,2,13,19:45:00,1,0,0,4,0,36.05,-87.03,0,0,0.3,200
1952,2,13,20:00:00,3,14,1,4,0,33.57,-87.67,33.62,-87.62,5.6,100
1952,2,13,20:30:00,1,6,0,6,0,34.02,-86.75,34.07,-86.67,6,400
1952,2,13,21:00:00,1,0,0,0,0,35.23,-86.82,0,0,0.2,400
1952,2,13,21:30:00,3,26,1,5,0,33.6,-86.93,0,0,0.1,200
1952,2,13,22:00:00,1,1,0,4,0,33.85,-88.47,0,0,0.1,10
1952,2,13,22:00:00,3,2,0,5,0,35.22,-86.6,35.22,-86.47,7.4,350
1952,2,13,22:30:00,1,2,0,0,0,30.42,-89.48,0,0,0.1,10
1952,2,13,22:30:00,4,44,3,5,0,35.2,-86.3,35.22,-86.08,12.7,100
1952,2,13,23:00:00,3,2,0,5,0,35.25,-85.83,35.27,-85.75,5.1,400
1952,2,19,9:00:00,2,5,0,4,0,32.35,-94,0,0,0.5,200
1952,2,20,9:10:00,2,4,0,4,0,30.17,-85.7,0,0,1.5,73
1952,2,26,10:20:00,1,0,0,3,0,26.57,-80.12,0,0,1.5,17
1952,2,29,16:00:00,1,166,3,4,0,35.42,-86.7,0,0,0.1,100
1952,2,29,16:30:00,4,150,2,6,0,35.15,-86.58,0,0,2,300
1952,2,29,16:40:00,2,0,0,4,0,35.53,-85.85,0,0,1,400
1952,2,29,17:00:00,3,12,0,0,0,34.5,-85.7,34.53,-85.67,3.3,400
1952,2,29,17:30:00,2,0,0,5,0,35.3,-84.67,35.45,-84.47,15.3,587
1952,2,29,19:00:00,2,0,0,4,0,34.4,-83.33,34.42,-83.2,7.8,77
1952,2,29,19:30:00,2,3,0,5,0,34.37,-83.58,34.37,-83.42,9.4,300
1952,2,29,20:15:00,2,5,0,4,0,34.12,-83.67,0,0,0.2,17
1952,3,2,22:00:00,0,0,0,3,0,32.97,-96.58,0,0,0.2,10
1952,3,3,5:45:00,1,0,0,2,0,35.13,-93.93,0,0,0.6,50
1952,3,3,13:10:00,3,6,0,4,0,33.33,-87.9,33.37,-87.87,3.3,440
1952,3,3,20:11:00,3,4,0,5,0,32.8,-83.68,32.78,-83.62,4.3,400
1952,3,10,8:30:00,3,0,0,5,0,32.23,-93.65,32.78,-93.07,50.9,650
1952,3,13,14:20:00,1,0,0,4,0,31.65,-84.17,0,0,1,150
1952,3,17,19:30:00,1,0,0,4,0,33.88,-98.58,0,0,0.1,33
1952,3,17,20:00:00,0,0,0,3,0,32.92,-98.25,0,0,0.5,20
1952,3,18,17:25:00,2,1,0,4,0,37.75,-90.5,37.88,-90.22,18.4,100
1952,3,18,18:07:00,1,1,0,4,0,39.18,-90.37,39.22,-90.32,3,10
1952,3,18,18:21:00,2,0,0,5,0,38.1,-89.93,38.15,-89.87,4.9,100
1952,3,18,18:30:00,2,0,0,4,0,37.37,-89.78,37.45,-89.73,6.2,500
1952,3,21,14:40:00,4,9,7,4,0,34.02,-94.02,34.22,-93.97,13,833
1952,3,21,16:00:00,3,0,0,4,0,34.72,-92.82,34.78,-92.52,17.7,440
1952,3,21,16:50:00,4,325,50,6,0,35.22,-91.7,35.37,-91.52,14.6,1760
1952,3,21,17:00:00,2,6,0,4,0,34.95,-92.42,0,0,0.1,10
1952,3,21,17:00:00,4,6,2,5,0,34.9,-91.85,34.8,-91.8,7.6,10
1952,3,21,17:00:00,3,9,9,5,0,34.53,-91.8,34.73,-91.65,16.2,10
1952,3,21,17:20:00,2,15,5,5,0,34.8,-91.8,34.98,-91.73,13.3,417
1952,3,21,17:20:00,0,5,1,3,0,34.72,-91.57,0,0,0.1,417
1952,3,21,17:30:00,3,0,0,4,0,35.13,-91.45,35.27,-91.18,17.6,600
1952,3,21,17:30:00,4,180,29,6,0,35,-91.25,35.13,-91.08,13.1,880
1952,3,21,17:40:00,3,6,0,3,0,35.47,-91.2,35.8,-90.97,28.5,440
1952,3,21,18:00:00,4,10,2,5,0,36.02,-89.2,36.08,-89.18,4.7,200
1952,3,21,18:00:00,4,5,4,5,0,35.42,-91,0,0,0.1,880
1952,3,21,18:45:00,3,96,3,5,0,35.6,-90.72,35.67,-90.52,51.8,880
1952,3,21,18:45:00,3,5,1,5,0,35.53,-90.42,35.62,-90.28,9.4,200
1952,3,21,19:00:00,3,57,1,5,0,35.67,-90.52,35.95,-89.9,39.7,880
1952,3,21,20:00:00,4,100,17,6,0,36.05,-89.82,36.07,-89.7,6.5,880
1952,3,21,20:30:00,3,30,10,5,0,35.95,-89.43,36.13,-89.2,18.1,1000
1952,3,21,20:30:00,4,5,4,5,0,36.1,-89.27,0,0,2,200
1952,3,21,20:30:00,0,1,0,3,0,32.47,-90.12,0,0,0.1,20
1952,3,21,22:00:00,4,74,16,5,0,34.87,-89.68,35.12,-89.28,29.6,427
1952,3,21,22:45:00,2,2,2,4,0,35.8,-88.78,0,0,0.1,150
1952,3,21,22:50:00,3,3,0,5,0,35.85,-88.67,0,0,0.1,100
1952,3,21,23:00:00,2,8,1,5,0,35.93,-88.5,0,0,0.1,150
1952,3,21,23:17:00,3,19,0,5,0,36.02,-88.27,36.07,-88.2,5.1,177
1952,3,21,23:30:00,4,157,38,6,0,35.27,-88.98,35.63,-88.28,46.8,177
1952,3,21,23:55:00,2,0,0,4,0,35.85,-87.68,0,0,0.3,500
1952,3,22,0:05:00,3,18,0,5,0,37.53,-85.72,37.55,-85.67,2.7,10
1952,3,22,0:20:00,2,10,3,4,0,35.87,-87.58,0,0,0.5,40
1952,3,22,11:15:00,1,1,0,4,0,36.25,-85.93,0,0,0.3,10
1952,3,22,15:00:00,4,50,4,4,0,34.6,-87,34.68,-86.63,21.6,100
1952,4,3,18:00:00,2,1,0,4,0,33.6,-96.7,33.63,-96.63,4.9,200
1952,4,3,23:00:00,1,0,0,4,0,32.95,-92.83,0,0,2,67
1952,4,4,2:00:00,3,10,0,5,0,30.17,-92.87,30.37,-92.3,36.7,100
1952,4,4,3:30:00,2,33,4,5,0,30.37,-92.13,30.4,-91.8,20.4,67
1952,4,4,3:30:00,2,3,0,6,0,29.87,-91.62,29.93,-91.55,6.4,20
1952,4,4,6:20:00,1,2,0,4,0,30.7,-88.28,0,0,0.2,200
1952,4,4,9:20:00,1,1,0,3,0,30.17,-85.7,0,0,0.1,20
1952,4,5,0:45:00,2,0,0,4,0,35.8,-78.88,35.9,-78.88,6.9,300
1952,4,5,9:15:00,2,2,0,4,0,38.22,-78.83,0,0,1,150
1952,4,5,10:00:00,2,0,0,5,0,38.37,-78.73,38.42,-78.67,4.9,10
1952,4,5,12:00:00,1,0,0,4,0,39.45,-77.55,0,0,1,50
1952,4,5,12:15:00,3,4,0,6,0,39.8,-76.98,39.95,-76.72,17.5,10
1952,4,5,13:00:00,0,6,0,5,0,40.23,-76.8,0,0,0.1,10
1952,4,5,14:00:00,1,1,0,4,0,39.63,-77.42,0,0,1,50
1952,4,5,15:00:00,0,0,0,2,0,39.12,-75.75,0,0,0.3,33
1952,4,5,15:30:00,1,0,0,3,0,41.12,-75.28,0,0,1,10
1952,4,5,16:10:00,1,0,0,3,0,40.63,-74.32,0,0,0.2,33
1952,4,8,13:30:00,1,0,0,2,0,37.87,-99.47,0,0,0.1,10
1952,4,8,16:45:00,0,0,0,2,0,35.25,-99.7,35.85,-99.35,45.9,100
1952,4,13,13:10:00,1,4,0,5,0,40.53,-81.5,0,0,0.1,10
1952,4,18,14:15:00,1,0,0,3,0,32.22,-95.85,0,0,0.8,200
1952,4,20,15:30:00,1,0,0,4,0,34.88,-99.87,36.15,-99.3,0.1,20
1952,4,20,16:00:00,0,0,0,2,0,34.67,-99.5,0,0,1.5,440
1952,4,20,16:00:00,0,0,0,0,0,34.67,-99.5,0,0,1.5,440
1952,4,20,16:00:00,0,0,0,0,0,34.67,-99.5,0,0,1.5,440
1952,4,21,12:15:00,4,0,0,4,0,31.5,-97.45,31.48,-97.42,2.3,200
1952,4,21,16:05:00,0,0,0,0,0,36.87,-97.33,0,0,0.3,50
1952,4,22,17:30:00,0,0,0,0,0,39.18,-96.75,0,0,0.1,10
1952,4,22,18:30:00,1,0,0,1,0,33.32,-93.25,0,0,0.3,150
1952,4,22,19:15:00,1,0,0,3,0,35.9,-91.63,0,0,0.1,100
1952,4,23,9:15:00,0,0,0,3,0,30.88,-90.5,0,0,0.5,20
1952,4,29,13:30:00,0,0,0,0,0,37.08,-100.08,0,0,0.1,10
1952,4,29,16:00:00,1,0,0,0,0,40.15,-99.8,0,0,1,20
1952,4,30,15:45:00,2,0,0,3,0,36.77,-99.08,36.77,-98.83,13.7,200
1952,4,30,18:30:00,3,6,0,5,0,31.45,-100.47,0,0,0.5,100
1952,4,30,19:14:00,0,0,0,0,0,38.07,-98.67,0,0,0.1,10
1952,4,30,20:50:00,0,0,0,0,0,37.75,-99.83,0,0,0.1,10
1952,5,6,13:00:00,2,0,0,4,0,44.33,-74,44.38,-73.92,4.9,200
1952,5,7,16:00:00,1,0,0,2,0,40.1,-94.53,0,0,1.5,400
1952,5,8,12:30:00,1,0,0,1,0,42.93,-104.33,0,0,2,100
1952,5,8,14:30:00,2,1,0,4,0,39.48,-102.6,0,0,2.5,200
1952,5,8,16:00:00,1,0,0,0,0,41.18,-103.33,0,0,0.1,10
1952,5,9,18:45:00,1,0,0,5,0,39.8,-86.07,39.87,-85.78,15.6,13
1952,5,10,9:00:00,1,0,0,4,0,33.73,-87.75,0,0,0.2,50
1952,5,10,9:00:00,1,0,0,4,0,33.73,-87.75,0,0,0.2,50
1952,5,10,9:00:00,1,0,0,4,0,33.73,-87.75,0,0,0.2,50
1952,5,10,11:00:00,2,6,0,0,0,36.1,-77.25,0,0,0.1,10
1952,5,10,14:00:00,3,4,2,1,0,34.8,-82.25,34.8,-81.85,22.7,83
1952,5,11,6:20:00,3,10,0,6,0,31.37,-83.25,31.4,-83.2,4.3,200
1952,5,13,21:00:00,1,0,0,0,0,41.42,-103.07,0,0,0.1,10
1952,5,15,15:15:00,3,5,0,4,0,40.33,-104.57,40.25,-104.47,7.4,150
1952,5,19,9:00:00,0,0,0,4,0,29.6,-90.67,0,0,1,33
1952,5,20,11:00:00,2,2,0,0,0,35.47,-76.38,0,0,1.5,33
1952,5,21,18:00:00,0,0,0,0,0,39.52,-99,0,0,0.1,10
1952,5,21,19:30:00,2,0,0,4,0,39.68,-97.87,0,0,0.2,100
1952,5,22,17:10:00,4,3,0,5,0,38.98,-95.22,39.07,-94.72,26.9,440
1952,5,22,19:00:00,2,1,0,5,0,38.9,-94.27,38.93,-94.23,1.3,440
1952,5,22,23:30:00,1,0,0,2,0,34.75,-97.92,0,0,0.1,10
1952,5,23,4:00:00,1,0,0,3,0,36.02,-96.82,0,0,0.1,10
1952,5,23,4:30:00,1,0,0,3,0,34.67,-98.87,34.83,-98.65,16.9,100
1952,5,23,4:45:00,2,1,0,5,0,34.62,-98.42,0,0,0.3,150
1952,5,23,5:00:00,2,0,0,5,0,34.65,-98.43,0,0,0.1,200
1952,5,23,11:40:00,0,1,0,3,0,32.22,-95.62,0,0,0.5,33
1952,5,23,13:00:00,2,0,0,0,0,42.75,-92.97,0,0,0.1,17
1952,5,23,13:30:00,0,1,0,3,0,28.55,-82.38,0,0,0.1,10
1952,5,23,14:30:00,1,1,0,3,0,31.45,-100.48,31.45,-100.37,7.1,50
1952,5,23,15:00:00,1,0,0,0,0,43.33,-93.08,0,0,0.1,10
1952,5,24,15:05:00,1,0,0,4,0,41.42,-81.5,0,0,0.1,200
1952,5,24,17:50:00,1,0,0,4,0,39.5,-90.02,0,0,0.1,10
1952,5,26,18:00:00,0,0,0,0,0,41.2,-103.03,0,0,2,33
1952,5,30,11:00:00,2,0,0,3,0,27.93,-82.82,0,0,0.1,10
1952,6,1,0:49:00,1,0,0,3,0,35.5,-100,0,0,0.1,10
1952,6,2,18:30:00,2,1,0,0,0,41.9,-95.4,41.88,-95.33,2.3,100
1952,6,4,15:30:00,1,0,0,3,0,36.07,-98.32,0,0,0.1,10
1952,6,4,15:35:00,2,0,0,0,0,36.12,-90.93,0,0,0.1,10
1952,6,5,12:30:00,1,0,0,1,0,33.65,-96.75,33.83,-96.65,13.8,33
1952,6,10,17:00:00,3,0,0,4,0,47.07,-104,47.2,-104.03,8.8,300
1952,6,10,19:00:00,2,0,0,4,0,46.78,-103.02,46.78,-102.8,10.1,10
1952,6,12,19:00:00,1,0,0,5,0,33.42,-81.42,0,0,2,167
1952,6,13,12:00:00,1,0,0,3,0,27.77,-82.62,0,0,2.5,10
1952,6,15,0:50:00,1,0,0,3,0,35.62,-99.68,0,0,0.1,10
1952,6,15,16:00:00,3,1,0,4,0,47.4,-99.55,0,0,1.7,10
1952,6,15,19:02:00,1,0,0,3,0,42.48,-98.67,0,0,1,10
1952,6,18,14:30:00,0,0,0,0,0,34.7,-92.08,0,0,0.1,10
1952,6,19,19:10:00,2,0,0,4,0,37.18,-97.42,37.22,-97.37,3.3,60
1952,6,20,15:00:00,0,0,0,0,0,47.92,-102.13,0,0,0.1,10
1952,6,21,15:50:00,1,0,0,1,0,36.28,-98.42,0,0,0.3,440
1952,6,21,19:00:00,2,0,0,4,0,39.13,-95.15,39.13,-94.68,24.9,10
1952,6,23,16:30:00,2,0,0,6,0,45.3,-95.5,45.35,-95.33,8.4,220
1952,6,23,18:30:00,4,4,0,6,0,42.75,-95.85,42.9,-95.42,24.1,400
1952,6,23,18:55:00,0,0,0,1,0,44.02,-98.1,0,0,2,43
1952,6,23,20:30:00,2,10,0,6,0,44,-95.28,44.85,-93.47,104.8,220
1952,6,23,21:30:00,3,6,2,6,0,45.42,-92.63,45.58,-92.33,18.2,100
1952,6,24,10:00:00,0,0,0,1,0,44.18,-101.45,0,0,0.1,10
1952,6,24,18:30:00,2,15,0,6,0,44.33,-93.85,45.2,-93.07,70.9,267
1952,6,26,17:15:00,2,0,0,4,0,39.68,-99.45,39.77,-99.25,12,10
1952,6,26,17:30:00,2,0,0,5,0,40,-103.6,0,0,7,10
